timestamp,tiempo_s,fase,evento,cache_host_mib,cache_cgroup_mib,memoria_cgroup_mib,memoria_disponible_mib,lectura_disco_delta_mib
2026-07-01T11:11:40+00:00,0.0,fria_128m_ok,,646.23828125,16.00390625,35.7421875,1437.1484375,
2026-07-01T11:11:41+00:00,1.0,fria_128m_ok,,646.29296875,16.00390625,35.7421875,1437.23828125,0.0
2026-07-01T11:11:42+00:00,2.0,fria_128m_ok,,646.29296875,16.00390625,35.7421875,1437.00390625,0.0
2026-07-01T11:11:43+00:00,3.0,fria_128m_ok,,646.29296875,16.00390625,35.9921875,1437.00390625,0.0
2026-07-01T11:11:44+00:00,4.0,fria_128m_ok,,646.29296875,16.00390625,35.9921875,1437.0078125,0.0
2026-07-01T11:11:45+00:00,5.0,fria_128m_ok,,646.29296875,16.00390625,35.9921875,1437.0078125,0.0
2026-07-01T11:11:46+00:00,6.0,fria_128m_ok,,646.29296875,16.00390625,35.9921875,1437.0078125,0.0
2026-07-01T11:11:47+00:00,7.0,fria_128m_ok,,646.29296875,16.00390625,35.9921875,1437.0078125,0.0
2026-07-01T11:11:48+00:00,8.01,fria_128m_ok,,646.29296875,16.00390625,35.9921875,1437.0078125,0.0
2026-07-01T11:11:49+00:00,9.01,fria_128m_ok,,646.29296875,16.00390625,35.9921875,1437.0078125,0.0
2026-07-01T11:11:50+00:00,10.1,fria_128m_ok,fria_inicio_reproduccion,192.3203125,0.56640625,19.98046875,1422.49609375,0.0
2026-07-01T11:11:51+00:00,11.1,fria_128m_ok,,199.4453125,7.8046875,31.76953125,1415.16015625,7.234375
2026-07-01T11:11:52+00:00,12.1,fria_128m_ok,,199.453125,7.80859375,32.49609375,1414.9375,0.00390625
2026-07-01T11:11:53+00:00,13.1,fria_128m_ok,,199.453125,7.80859375,32.49609375,1414.9375,0.0
2026-07-01T11:11:54+00:00,14.1,fria_128m_ok,,199.453125,7.80859375,32.48828125,1415.1796875,0.0
2026-07-01T11:11:55+00:00,15.1,fria_128m_ok,,199.453125,7.80859375,32.48828125,1415.1796875,0.0
2026-07-01T11:11:56+00:00,16.1,fria_128m_ok,,200.953125,9.30859375,33.57421875,1414.5234375,1.5
