timestamp,tiempo_s,fase,evento,cache_host_mib,cache_cgroup_mib,memoria_cgroup_mib,memoria_disponible_mib,lectura_disco_delta_mib
2026-07-01T11:32:17+00:00,0.0,fadvise_512m_ok,,280.69140625,10.53515625,28.09375,1429.5546875,
2026-07-01T11:32:18+00:00,1.0,fadvise_512m_ok,,280.76171875,10.53515625,28.31640625,1429.55078125,0.01953125
2026-07-01T11:32:19+00:00,2.0,fadvise_512m_ok,,280.76171875,10.5546875,28.234375,1429.55078125,0.0
2026-07-01T11:32:20+00:00,3.0,fadvise_512m_ok,,280.76171875,10.5546875,28.234375,1429.55078125,0.0
2026-07-01T11:32:21+00:00,4.0,fadvise_512m_ok,,280.76171875,10.5546875,28.234375,1429.55078125,0.0
2026-07-01T11:32:22+00:00,5.0,fadvise_512m_ok,,280.76171875,10.5546875,28.234375,1429.55078125,0.0
2026-07-01T11:32:23+00:00,6.0,fadvise_512m_ok,,280.76171875,10.5546875,28.234375,1429.55078125,0.0
2026-07-01T11:32:24+00:00,7.01,fadvise_512m_ok,,280.76171875,10.5546875,28.234375,1429.55078125,0.0
2026-07-01T11:32:25+00:00,8.01,fadvise_512m_ok,,280.76171875,10.5546875,28.234375,1429.55078125,0.0
2026-07-01T11:32:26+00:00,9.01,fadvise_512m_ok,,280.76171875,10.5546875,28.234375,1429.55078125,0.0
2026-07-01T11:32:27+00:00,10.01,fadvise_512m_ok,fadvise_inicio_reproduccion,271.01171875,0.8046875,18.484375,1429.36328125,0.0
2026-07-01T11:32:28+00:00,11.01,fadvise_512m_ok,,271.01171875,0.8046875,18.484375,1429.36328125,0.0
2026-07-01T11:32:29+00:00,12.01,fadvise_512m_ok,,271.01171875,0.8046875,18.484375,1429.12890625,0.0
2026-07-01T11:32:30+00:00,13.01,fadvise_512m_ok,,278.26171875,8.0546875,29.36328125,1429.08203125,7.25
2026-07-01T11:32:31+00:00,14.01,fadvise_512m_ok,,278.3046875,8.0546875,29.546875,1429.1171875,0.0390625
2026-07-01T11:32:32+00:00,15.01,fadvise_512m_ok,,278.3046875,8.09375,29.546875,1429.1328125,0.0
2026-07-01T11:32:33+00:00,16.01,fadvise_512m_ok,,278.3046875,8.09375,29.546875,1429.1328125,0.0
2026-07-01T11:32:34+00:00,17.01,fadvise_512m_ok,,278.3046875,8.09375,29.546875,1429.1328125,0.0
2026-07-01T11:32:35+00:00,18.01,fadvise_512m_ok,,278.3046875,8.09375,29.546875,1429.1328125,0.0
2026-07-01T11:32:36+00:00,19.01,fadvise_512m_ok,,278.3046875,8.09375,29.546875,1428.8984375,0.0
2026-07-01T11:32:37+00:00,20.01,fadvise_512m_ok,,278.3046875,8.09375,29.546875,1428.8984375,0.0
2026-07-01T11:32:38+00:00,21.02,fadvise_512m_ok,,278.3046875,8.09375,29.546875,1428.8984375,0.0
2026-07-01T11:32:39+00:00,22.02,fadvise_512m_ok,,278.3046875,8.09375,29.515625,1428.8984375,0.0
2026-07-01T11:32:40+00:00,23.02,fadvise_512m_ok,,278.3046875,8.09375,29.515625,1428.8984375,0.0
2026-07-01T11:32:41+00:00,24.02,fadvise_512m_ok,,278.3046875,8.09375,29.515625,1428.8984375,0.0
2026-07-01T11:32:42+00:00,25.02,fadvise_512m_ok,,278.3046875,8.09375,29.515625,1428.8984375,0.0
2026-07-01T11:32:43+00:00,26.02,fadvise_512m_ok,,278.3046875,8.09375,29.765625,1428.8984375,0.0
2026-07-01T11:32:44+00:00,27.02,fadvise_512m_ok,,278.3046875,8.09375,29.765625,1428.7109375,0.0
2026-07-01T11:32:45+00:00,28.02,fadvise_512m_ok,,278.3046875,8.09375,29.765625,1428.6640625,0.0
2026-07-01T11:32:46+00:00,29.02,fadvise_512m_ok,,278.26953125,8.09375,30.015625,1428.828125,0.19921875
2026-07-01T11:32:47+00:00,30.02,fadvise_512m_ok,,278.3046875,8.09375,30.015625,1428.86328125,0.0
2026-07-01T11:32:48+00:00,31.02,fadvise_512m_ok,,278.3046875,8.29296875,29.9609375,1428.86328125,0.0
2026-07-01T11:32:49+00:00,32.02,fadvise_512m_ok,,278.3046875,8.29296875,29.9609375,1428.86328125,0.0
2026-07-01T11:32:50+00:00,33.02,fadvise_512m_ok,,278.3046875,8.29296875,29.9609375,1428.86328125,0.0
2026-07-01T11:32:51+00:00,34.02,fadvise_512m_ok,,278.3046875,8.29296875,29.9609375,1428.86328125,0.0
2026-07-01T11:32:52+00:00,35.02,fadvise_512m_ok,,278.3046875,8.29296875,29.9609375,1428.86328125,0.0
2026-07-01T11:32:53+00:00,36.03,fadvise_512m_ok,,278.3046875,8.29296875,29.9609375,1428.62890625,0.0
2026-07-01T11:32:54+00:00,37.03,fadvise_512m_ok,,278.3046875,8.29296875,29.9609375,1428.62890625,0.0
2026-07-01T11:32:55+00:00,38.03,fadvise_512m_ok,,278.3046875,8.29296875,29.9609375,1428.62890625,0.0
2026-07-01T11:32:56+00:00,39.03,fadvise_512m_ok,,278.3046875,8.29296875,29.9609375,1428.62890625,0.0
2026-07-01T11:32:57+00:00,40.03,fadvise_512m_ok,,278.30859375,8.29296875,30.2109375,1428.62890625,0.0
