timestamp,tiempo_s,fase,evento,cache_host_mib,cache_cgroup_mib,memoria_cgroup_mib,memoria_disponible_mib,lectura_disco_delta_mib
2026-07-01T10:50:58+00:00,0.0,caliente_256m_ok,,643.8984375,15.984375,36.5,1417.32421875,
2026-07-01T10:50:59+00:00,1.0,caliente_256m_ok,,643.90234375,15.984375,36.75,1417.35546875,0.0
2026-07-01T10:51:00+00:00,2.0,caliente_256m_ok,,643.90234375,15.984375,36.75,1417.35546875,0.0
2026-07-01T10:51:01+00:00,3.0,caliente_256m_ok,,643.90234375,15.984375,36.75,1417.35546875,0.0
2026-07-01T10:51:02+00:00,4.0,caliente_256m_ok,,643.90234375,15.984375,36.75,1417.35546875,0.0
2026-07-01T10:51:03+00:00,5.0,caliente_256m_ok,,643.90234375,15.984375,36.75,1417.35546875,0.0
2026-07-01T10:51:04+00:00,6.0,caliente_256m_ok,,643.90234375,15.984375,36.75,1417.35546875,0.0
2026-07-01T10:51:05+00:00,7.0,caliente_256m_ok,,643.90234375,15.984375,36.7421875,1417.12890625,0.0
2026-07-01T10:51:06+00:00,8.01,caliente_256m_ok,,643.90234375,15.984375,36.7421875,1417.12890625,0.0
2026-07-01T10:51:07+00:00,9.01,caliente_256m_ok,,643.90234375,15.984375,36.7421875,1417.12890625,0.0
2026-07-01T10:51:08+00:00,10.01,caliente_256m_ok,caliente_inicio_reproduccion,643.90234375,15.984375,36.7421875,1417.12890625,0.0
2026-07-01T10:51:09+00:00,11.01,caliente_256m_ok,,643.90234375,15.984375,36.7421875,1417.12890625,0.0
2026-07-01T10:51:10+00:00,12.01,caliente_256m_ok,,643.90234375,15.984375,40.3828125,1410.12890625,0.0
2026-07-01T10:51:11+00:00,13.01,caliente_256m_ok,,643.90234375,15.984375,40.375,1409.91015625,0.0
2026-07-01T10:51:12+00:00,14.01,caliente_256m_ok,,643.90234375,15.984375,40.3671875,1409.91015625,0.0
2026-07-01T10:51:13+00:00,15.01,caliente_256m_ok,,643.90234375,15.984375,40.3671875,1409.67578125,0.0
2026-07-01T10:51:14+00:00,16.01,caliente_256m_ok,,643.90234375,15.984375,40.3671875,1409.67578125,0.0
2026-07-01T10:51:15+00:00,17.01,caliente_256m_ok,,643.90234375,15.984375,40.33984375,1409.68359375,0.0
2026-07-01T10:51:16+00:00,18.01,caliente_256m_ok,,643.90234375,15.984375,40.58984375,1409.68359375,0.0
2026-07-01T10:51:17+00:00,19.01,caliente_256m_ok,,643.90234375,15.984375,40.58984375,1409.68359375,0.0
2026-07-01T10:51:18+00:00,20.01,caliente_256m_ok,,643.90234375,15.984375,40.58984375,1409.68359375,0.0
2026-07-01T10:51:19+00:00,21.01,caliente_256m_ok,,643.90234375,15.984375,40.58984375,1409.68359375,0.0
2026-07-01T10:51:20+00:00,22.01,caliente_256m_ok,,643.90234375,15.984375,40.58984375,1409.44921875,0.0
2026-07-01T10:51:21+00:00,23.02,caliente_256m_ok,,643.90234375,15.984375,40.58984375,1409.44921875,0.0
2026-07-01T10:51:22+00:00,24.02,caliente_256m_ok,,643.90234375,15.984375,40.58984375,1409.44921875,0.0
2026-07-01T10:51:23+00:00,25.02,caliente_256m_ok,,643.90234375,15.984375,40.58984375,1409.44921875,0.0
2026-07-01T10:51:24+00:00,26.02,caliente_256m_ok,,643.90234375,15.984375,40.58984375,1409.44921875,0.0
2026-07-01T10:51:25+00:00,27.02,caliente_256m_ok,,643.90234375,15.984375,40.58984375,1409.44921875,0.0
2026-07-01T10:51:26+00:00,28.02,caliente_256m_ok,,643.90234375,15.984375,40.58984375,1409.44921875,0.0
2026-07-01T10:51:27+00:00,29.02,caliente_256m_ok,,643.90234375,15.984375,40.29296875,1409.23046875,0.0
2026-07-01T10:51:28+00:00,30.02,caliente_256m_ok,,643.90234375,15.984375,40.29296875,1413.04296875,0.0
2026-07-01T10:51:29+00:00,31.02,caliente_256m_ok,,643.90234375,15.984375,40.29296875,1413.04296875,0.0
2026-07-01T10:51:30+00:00,32.02,caliente_256m_ok,,643.90234375,15.984375,40.29296875,1413.04296875,0.0
2026-07-01T10:51:31+00:00,33.02,caliente_256m_ok,,643.90234375,15.984375,40.54296875,1413.04296875,0.0
2026-07-01T10:51:32+00:00,34.02,caliente_256m_ok,,643.90234375,15.984375,40.54296875,1413.04296875,0.0
2026-07-01T10:51:33+00:00,35.02,caliente_256m_ok,,643.90234375,15.984375,40.54296875,1413.04296875,0.0
2026-07-01T10:51:34+00:00,36.02,caliente_256m_ok,,643.90234375,15.984375,40.54296875,1413.04296875,0.0
2026-07-01T10:51:35+00:00,37.03,caliente_256m_ok,,643.90234375,15.984375,40.54296875,1413.04296875,0.0
2026-07-01T10:51:36+00:00,38.03,caliente_256m_ok,,643.90234375,15.984375,40.54296875,1412.80859375,0.0
2026-07-01T10:51:37+00:00,39.03,caliente_256m_ok,,643.91015625,15.984375,40.54296875,1412.80859375,0.0
2026-07-01T10:51:38+00:00,40.03,caliente_256m_ok,,643.91015625,15.984375,40.53515625,1412.80859375,0.0
2026-07-01T10:51:39+00:00,41.03,caliente_256m_ok,,643.91015625,15.984375,40.53515625,1412.80859375,0.0
2026-07-01T10:51:40+00:00,42.03,caliente_256m_ok,,643.91015625,15.984375,40.53515625,1412.80859375,0.0
2026-07-01T10:51:41+00:00,43.03,caliente_256m_ok,,643.91015625,15.984375,40.52734375,1412.8125,0.0
2026-07-01T10:51:42+00:00,44.03,caliente_256m_ok,,643.91015625,15.984375,40.52734375,1412.8125,0.0
2026-07-01T10:51:43+00:00,45.03,caliente_256m_ok,,643.91015625,15.984375,40.52734375,1412.8125,0.0
2026-07-01T10:51:44+00:00,46.03,caliente_256m_ok,,643.91015625,15.984375,40.52734375,1412.8125,0.0
